seed,system,rho,execution_status,H_bits,m_bits,consumer_value,comparator_value,class_benefit,observed_benefit,eligible_mass,eligible_reward_drop,no_op_fraction,collapsed,expected_control_diagnostic,error
8180638057683268,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
8180638057683268,independent,0.5,evaluated,0.5,0.0,0.75,0.7500000000000002,0.0,-2.220446049250313e-16,0.5,0.0,0.5,True,True,
8180638057683268,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
8180638057683268,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
8180638057683268,hidden_irrelevant,0.5,evaluated,1.0,0.3528896387878946,1.0,1.0,0.0,0.0,,,,False,True,
8180638057683268,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
5700629466038147,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
5700629466038147,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
5700629466038147,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
5700629466038147,independent,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,0.5,True,True,
5700629466038147,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
5700629466038147,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
5700629466038147,hidden_irrelevant,0.5,evaluated,1.0,0.016509650808115037,0.9999999999999999,0.9999999999999999,0.0,0.0,,,,False,True,
5700629466038147,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
5551444335972812,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
5551444335972812,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7499999999999999,0.19999999999999996,0.2000000000000003,0.5,0.8,0.18,False,True,
5551444335972812,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
5551444335972812,independent,0.5,evaluated,0.5,0.0,0.75,0.7499999999999998,0.0,2.220446049250313e-16,0.5,0.0,0.5,True,True,
5551444335972812,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
5551444335972812,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
5551444335972812,hidden_irrelevant,0.5,evaluated,1.0,0.31884230300579375,1.0,1.0,0.0,0.0,,,,False,True,
5551444335972812,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
8308076287786659,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
8308076287786659,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000002,0.19999999999999996,0.19999999999999996,0.5,0.8,0.18,False,True,
8308076287786659,constant,0.5,evaluated,0.5,0.0,0.7500000000000001,0.75,0.0,1.1102230246251565e-16,0.5,0.0,1.0,True,True,
8308076287786659,independent,0.5,evaluated,0.5,0.0,0.75,0.7500000000000002,0.0,-2.220446049250313e-16,0.5,0.0,0.5,True,True,
8308076287786659,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
8308076287786659,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
8308076287786659,hidden_irrelevant,0.5,evaluated,1.0,0.2299761172521733,1.0,1.0,0.0,0.0,,,,False,True,
8308076287786659,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
5983109371995643,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
5983109371995643,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
5983109371995643,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
5983109371995643,independent,0.5,evaluated,0.5,0.0,0.7500000000000002,0.7500000000000002,0.0,0.0,0.5,0.0,0.5,True,True,
5983109371995643,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
5983109371995643,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
5983109371995643,hidden_irrelevant,0.5,evaluated,1.0,0.39866692006837307,1.0,1.0,0.0,0.0,,,,False,True,
5983109371995643,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
8818711133188617,identity,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,True,
8818711133188617,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000003,0.19999999999999996,0.19999999999999984,0.5,0.8,0.18,False,True,
8818711133188617,constant,0.5,evaluated,0.5,0.0,0.75,0.7499999999999999,0.0,1.1102230246251565e-16,0.5,0.0,1.0,True,True,
8818711133188617,independent,0.5,evaluated,0.5,0.0,0.7500000000000001,0.7500000000000002,0.0,-1.1102230246251565e-16,0.5,0.0,0.5,True,True,
8818711133188617,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.7499999999999999,0.25,1.1102230246251565e-16,0.5,0.0,0.0,False,True,
8818711133188617,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
8818711133188617,hidden_irrelevant,0.5,evaluated,1.0,0.0032582700178276844,1.0,1.0,0.0,0.0,,,,False,True,
8818711133188617,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6337674741499571,identity,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,True,
6337674741499571,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
6337674741499571,constant,0.5,evaluated,0.5,0.0,0.75,0.7500000000000001,0.0,-1.1102230246251565e-16,0.5,0.0,1.0,True,True,
6337674741499571,independent,0.5,evaluated,0.5,0.0,0.75,0.7499999999999998,0.0,2.220446049250313e-16,0.5,0.0,0.5,True,True,
6337674741499571,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.7500000000000001,0.25,-1.1102230246251565e-16,0.5,0.0,0.0,False,True,
6337674741499571,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
6337674741499571,hidden_irrelevant,0.5,evaluated,1.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
6337674741499571,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6066063220797058,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
6066063220797058,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
6066063220797058,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
6066063220797058,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6066063220797058,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
6066063220797058,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
6066063220797058,hidden_irrelevant,0.5,evaluated,1.0,0.004828335618783519,1.0,1.0,0.0,0.0,,,,False,True,
6066063220797058,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6255355983036936,identity,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,True,
6255355983036936,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7499999999999999,0.19999999999999996,0.2000000000000003,0.5,0.8,0.18,False,True,
6255355983036936,constant,0.5,evaluated,0.5,0.0,0.75,0.7500000000000001,0.0,-1.1102230246251565e-16,0.5,0.0,1.0,True,True,
6255355983036936,independent,0.5,evaluated,0.5,0.0,0.7499999999999999,0.7499999999999998,0.0,1.1102230246251565e-16,0.5,0.0,0.5,True,True,
6255355983036936,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.7500000000000001,0.25,-1.1102230246251565e-16,0.5,0.0,0.0,False,True,
6255355983036936,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
6255355983036936,hidden_irrelevant,0.5,evaluated,1.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
6255355983036936,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7888841014687482,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7888841014687482,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
7888841014687482,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7888841014687482,independent,0.5,evaluated,0.5,0.0,0.7500000000000001,0.75,0.0,1.1102230246251565e-16,0.5,0.0,0.5,True,True,
7888841014687482,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7888841014687482,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7888841014687482,hidden_irrelevant,0.5,evaluated,1.0,0.08372538737021984,1.0,1.0,0.0,0.0,,,,False,True,
7888841014687482,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7382966815992815,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7382966815992815,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000002,0.19999999999999996,0.19999999999999996,0.5,0.8,0.18,False,True,
7382966815992815,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7382966815992815,independent,0.5,evaluated,0.5,0.0,0.7499999999999998,0.7499999999999998,0.0,0.0,0.5,0.0,0.5,True,True,
7382966815992815,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7382966815992815,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7382966815992815,hidden_irrelevant,0.5,evaluated,1.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
7382966815992815,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7382078414008017,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7382078414008017,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
7382078414008017,constant,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,1.0,True,True,
7382078414008017,independent,0.5,evaluated,0.5,0.0,0.7500000000000002,0.7500000000000002,0.0,0.0,0.5,0.0,0.5,True,True,
7382078414008017,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7382078414008017,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7382078414008017,hidden_irrelevant,0.5,evaluated,1.0,0.03638384947945014,1.0,1.0,0.0,0.0,,,,False,True,
7382078414008017,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7354006236677936,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7354006236677936,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
7354006236677936,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7354006236677936,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7354006236677936,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7354006236677936,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7354006236677936,hidden_irrelevant,0.5,evaluated,1.0,0.06322073642409687,1.0,1.0,0.0,0.0,,,,False,True,
7354006236677936,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7244029156487606,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7244029156487606,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
7244029156487606,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7244029156487606,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7244029156487606,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7244029156487606,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7244029156487606,hidden_irrelevant,0.5,evaluated,1.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
7244029156487606,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
4985404432766178,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
4985404432766178,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
4985404432766178,constant,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,1.0,True,True,
4985404432766178,independent,0.5,evaluated,0.5,0.0,0.7500000000000001,0.75,0.0,1.1102230246251565e-16,0.5,0.0,0.5,True,True,
4985404432766178,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
4985404432766178,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
4985404432766178,hidden_irrelevant,0.5,evaluated,1.0,0.2278041533628936,1.0,1.0,0.0,0.0,,,,False,True,
4985404432766178,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
5735180100092924,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
5735180100092924,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
5735180100092924,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
5735180100092924,independent,0.5,evaluated,0.5,0.0,0.75,0.7500000000000002,0.0,-2.220446049250313e-16,0.5,0.0,0.5,True,True,
5735180100092924,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
5735180100092924,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
5735180100092924,hidden_irrelevant,0.5,evaluated,1.0,0.3246615800985423,1.0,1.0,0.0,0.0,,,,False,True,
5735180100092924,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7407006109877389,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7407006109877389,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
7407006109877389,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7407006109877389,independent,0.5,evaluated,0.5,0.0,0.7500000000000001,0.7499999999999998,0.0,3.3306690738754696e-16,0.5,0.0,0.5,True,True,
7407006109877389,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7407006109877389,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7407006109877389,hidden_irrelevant,0.5,evaluated,1.0,0.06778956074981293,1.0,1.0,0.0,0.0,,,,False,True,
7407006109877389,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
8021734611264250,identity,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,True,
8021734611264250,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
8021734611264250,constant,0.5,evaluated,0.5,0.0,0.75,0.7499999999999999,0.0,1.1102230246251565e-16,0.5,0.0,1.0,True,True,
8021734611264250,independent,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,0.5,True,True,
8021734611264250,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.7499999999999999,0.25,1.1102230246251565e-16,0.5,0.0,0.0,False,True,
8021734611264250,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
8021734611264250,hidden_irrelevant,0.5,evaluated,1.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
8021734611264250,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
5361814655212309,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
5361814655212309,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
5361814655212309,constant,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,1.0,True,True,
5361814655212309,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
5361814655212309,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
5361814655212309,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
5361814655212309,hidden_irrelevant,0.5,evaluated,1.0,0.08363835493816604,1.0,1.0,0.0,0.0,,,,False,True,
5361814655212309,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7617641490064639,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7617641490064639,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000002,0.19999999999999996,0.19999999999999996,0.5,0.8,0.18,False,True,
7617641490064639,constant,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,1.0,True,True,
7617641490064639,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7617641490064639,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7617641490064639,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7617641490064639,hidden_irrelevant,0.5,evaluated,1.0,0.0329221647994503,1.0,1.0,0.0,0.0,,,,False,True,
7617641490064639,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7175145193796517,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7175145193796517,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
7175145193796517,constant,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,1.0,True,True,
7175145193796517,independent,0.5,evaluated,0.5,0.0,0.7500000000000002,0.7499999999999998,0.0,4.440892098500626e-16,0.5,0.0,0.5,True,True,
7175145193796517,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7175145193796517,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
7175145193796517,hidden_irrelevant,0.5,evaluated,1.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
7175145193796517,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6264317758262797,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
6264317758262797,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
6264317758262797,constant,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,1.0,True,True,
6264317758262797,independent,0.5,evaluated,0.5,0.0,0.7500000000000002,0.75,0.0,2.220446049250313e-16,0.5,0.0,0.5,True,True,
6264317758262797,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
6264317758262797,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
6264317758262797,hidden_irrelevant,0.5,evaluated,1.0,0.2299688717865346,1.0,1.0,0.0,0.0,,,,False,True,
6264317758262797,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6939907912004924,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
6939907912004924,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
6939907912004924,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
6939907912004924,independent,0.5,evaluated,0.5,0.0,0.7500000000000001,0.7499999999999998,0.0,3.3306690738754696e-16,0.5,0.0,0.5,True,True,
6939907912004924,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
6939907912004924,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
6939907912004924,hidden_irrelevant,0.5,evaluated,1.0,0.24822861463745333,1.0,1.0,0.0,0.0,,,,False,True,
6939907912004924,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7407742029557936,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7407742029557936,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
7407742029557936,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7407742029557936,independent,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,0.5,True,True,
7407742029557936,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7407742029557936,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7407742029557936,hidden_irrelevant,0.5,evaluated,1.0,0.06793653820487788,1.0,1.0,0.0,0.0,,,,False,True,
7407742029557936,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7794940871390271,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7794940871390271,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000003,0.19999999999999996,0.19999999999999984,0.5,0.8,0.18,False,True,
7794940871390271,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7794940871390271,independent,0.5,evaluated,0.5,0.0,0.7500000000000001,0.7500000000000002,0.0,-1.1102230246251565e-16,0.5,0.0,0.5,True,True,
7794940871390271,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7794940871390271,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7794940871390271,hidden_irrelevant,0.5,evaluated,1.0,0.09406363126532581,1.0,1.0,0.0,0.0,,,,False,True,
7794940871390271,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7376622239363436,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7376622239363436,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000003,0.19999999999999996,0.19999999999999984,0.5,0.8,0.18,False,True,
7376622239363436,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7376622239363436,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7376622239363436,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
